"X","node","phen1","phen2","celltype","condition","corr","Method"
222,"Oligo:TG:ATP8B4","AD_c15x","PLAQUE","Oligo","Control",0.0405384149533532,"Gene
Import
ance
Score"
223,"Oligo:TG:ATP8B4","AD_c15x","PLAQUE","Oligo","AD",0.151333746814954,"Gene
Import
ance
Score"
224,"Oligo:TG:CSF1R","AD_c15x","PLAQUE","Oligo","Control",0.045594356120887,"Gene
Import
ance
Score"
225,"Oligo:TG:CSF1R","AD_c15x","PLAQUE","Oligo","AD",0.0771499043228488,"Gene
Import
ance
Score"
226,"Oligo:TG:DOCK8","AD_c15x","PLAQUE","Oligo","Control",0.0180154740478506,"Gene
Import
ance
Score"
227,"Oligo:TG:DOCK8","AD_c15x","PLAQUE","Oligo","AD",0.0629743743923542,"Gene
Import
ance
Score"
228,"Oligo:TG:INPP5D","AD_c15x","PLAQUE","Oligo","Control",0.0756535045810293,"Gene
Import
ance
Score"
229,"Oligo:TG:INPP5D","AD_c15x","PLAQUE","Oligo","AD",0.0632174042807479,"Gene
Import
ance
Score"
230,"Oligo:TG:LPAR6","AD_c15x","PLAQUE","Oligo","Control",0.020365150163506,"Gene
Import
ance
Score"
231,"Oligo:TG:LPAR6","AD_c15x","PLAQUE","Oligo","AD",0.0125976549901086,"Gene
Import
ance
Score"
232,"Oligo:TG:LYN","AD_c15x","PLAQUE","Oligo","Control",0.0236800559597786,"Gene
Import
ance
Score"
233,"Oligo:TG:LYN","AD_c15x","PLAQUE","Oligo","AD",0.0756510809186749,"Gene
Import
ance
Score"
234,"Oligo:TG:PALD1","AD_c15x","PLAQUE","Oligo","Control",0.412896781893478,"Gene
Import
ance
Score"
235,"Oligo:TG:PALD1","AD_c15x","PLAQUE","Oligo","AD",0.161255073681055,"Gene
Import
ance
Score"
236,"Oligo:TG:PTPRC","AD_c15x","PLAQUE","Oligo","Control",0.00681068193757648,"Gene
Import
ance
Score"
237,"Oligo:TG:PTPRC","AD_c15x","PLAQUE","Oligo","AD",0.0459559883556007,"Gene
Import
ance
Score"
238,"Oligo:TG:RBM47","AD_c15x","PLAQUE","Oligo","Control",0,"Gene
Import
ance
Score"
239,"Oligo:TG:RBM47","AD_c15x","PLAQUE","Oligo","AD",0.179217611624861,"Gene
Import
ance
Score"
240,"Oligo:TG:RHBDF2","AD_c15x","PLAQUE","Oligo","Control",0.0146532587884837,"Gene
Import
ance
Score"
241,"Oligo:TG:RHBDF2","AD_c15x","PLAQUE","Oligo","AD",0.0254833224959915,"Gene
Import
ance
Score"
242,"Oligo:TG:RUNX1","AD_c15x","PLAQUE","Oligo","Control",0.000674985977818239,"Gene
Import
ance
Score"
243,"Oligo:TG:RUNX1","AD_c15x","PLAQUE","Oligo","AD",0.0607948751433532,"Gene
Import
ance
Score"
244,"Oligo:TG:SLCO2B1","AD_c15x","PLAQUE","Oligo","Control",0.0548555654500128,"Gene
Import
ance
Score"
245,"Oligo:TG:SLCO2B1","AD_c15x","PLAQUE","Oligo","AD",0.0653160763817633,"Gene
Import
ance
Score"
246,"Oligo:TG:SP100","AD_c15x","PLAQUE","Oligo","Control",0.0344908632151986,"Gene
Import
ance
Score"
247,"Oligo:TG:SP100","AD_c15x","PLAQUE","Oligo","AD",0.0929697101532534,"Gene
Import
ance
Score"
248,"Oligo:TG:SRGAP2","AD_c15x","PLAQUE","Oligo","Control",0,"Gene
Import
ance
Score"
249,"Oligo:TG:SRGAP2","AD_c15x","PLAQUE","Oligo","AD",0.0211193428225818,"Gene
Import
ance
Score"
250,"Oligo:TG:ST6GAL1","AD_c15x","PLAQUE","Oligo","Control",0.0193917131538198,"Gene
Import
ance
Score"
251,"Oligo:TG:ST6GAL1","AD_c15x","PLAQUE","Oligo","AD",0.0273346343324772,"Gene
Import
ance
Score"
252,"Oligo:TG:SYK","AD_c15x","PLAQUE","Oligo","Control",0.083994420533533,"Gene
Import
ance
Score"
253,"Oligo:TG:SYK","AD_c15x","PLAQUE","Oligo","AD",0.00688191523198103,"Gene
Import
ance
Score"
254,"Oligo:TG:TBXAS1","AD_c15x","PLAQUE","Oligo","Control",0,"Gene
Import
ance
Score"
255,"Oligo:TG:TBXAS1","AD_c15x","PLAQUE","Oligo","AD",0.0010900111014697,"Gene
Import
ance
Score"
256,"Oligo:TG:TGFBR2","AD_c15x","PLAQUE","Oligo","Control",0.155482420747059,"Gene
Import
ance
Score"
257,"Oligo:TG:TGFBR2","AD_c15x","PLAQUE","Oligo","AD",0.0949772128607273,"Gene
Import
ance
Score"
258,"PC:TG:EBF1","AD_c15x","PLAQUE","PC","Control",0.000823324997134686,"Gene
Import
ance
Score"
259,"PC:TG:EBF1","AD_c15x","PLAQUE","PC","AD",0.0521915203288489,"Gene
Import
ance
Score"
260,"EN_L3_5_IT_3:TF:ZMAT4","AD_c15x","PLAQUE","EN_L3_5_IT_3","Control",0.0193725889787883,"Gene
Import
ance
Score"
261,"EN_L3_5_IT_3:TF:ZMAT4","AD_c15x","PLAQUE","EN_L3_5_IT_3","AD",0.157475361843103,"Gene
Import
ance
Score"
262,"EN_L2_3_IT:TF:ZMAT4","AD_c15x","PLAQUE","EN_L2_3_IT","Control",0.0531998048614437,"Gene
Import
ance
Score"
263,"EN_L2_3_IT:TF:ZMAT4","AD_c15x","PLAQUE","EN_L2_3_IT","AD",0.0410077667212136,"Gene
Import
ance
Score"
264,"IN_PVALB_CHC:TF:ARX","AD_c15x","PLAQUE","IN_PVALB_CHC","Control",0.637207821244664,"Gene
Import
ance
Score"
265,"IN_PVALB_CHC:TF:ARX","AD_c15x","PLAQUE","IN_PVALB_CHC","AD",0.00160504266305648,"Gene
Import
ance
Score"
266,"IN_PVALB_CHC:TF:LHX6","AD_c15x","PLAQUE","IN_PVALB_CHC","Control",0.0253763607530129,"Gene
Import
ance
Score"
267,"IN_PVALB_CHC:TF:LHX6","AD_c15x","PLAQUE","IN_PVALB_CHC","AD",0.13976276526151,"Gene
Import
ance
Score"
268,"IN_PVALB_CHC:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_PVALB_CHC","Control",0.705851003593667,"Gene
Import
ance
Score"
269,"IN_PVALB_CHC:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_PVALB_CHC","AD",0.00917429648262046,"Gene
Import
ance
Score"
270,"IN_PVALB_CHC:TG:GAD2","AD_c15x","PLAQUE","IN_PVALB_CHC","Control",0,"Gene
Import
ance
Score"
271,"IN_PVALB_CHC:TG:GAD2","AD_c15x","PLAQUE","IN_PVALB_CHC","AD",0.0250573713175332,"Gene
Import
ance
Score"
272,"IN_LAMP5_RELN:TF:ARX","AD_c15x","PLAQUE","IN_LAMP5_RELN","Control",0.113612695953024,"Gene
Import
ance
Score"
273,"IN_LAMP5_RELN:TF:ARX","AD_c15x","PLAQUE","IN_LAMP5_RELN","AD",0.0956019644398772,"Gene
Import
ance
Score"
274,"IN_LAMP5_RELN:TF:DLX1","AD_c15x","PLAQUE","IN_LAMP5_RELN","Control",0,"Gene
Import
ance
Score"
275,"IN_LAMP5_RELN:TF:DLX1","AD_c15x","PLAQUE","IN_LAMP5_RELN","AD",0.005311438246254,"Gene
Import
ance
Score"
276,"IN_LAMP5_RELN:TF:TCF4","AD_c15x","PLAQUE","IN_LAMP5_RELN","Control",0,"Gene
Import
ance
Score"
277,"IN_LAMP5_RELN:TF:TCF4","AD_c15x","PLAQUE","IN_LAMP5_RELN","AD",0.00422936682080749,"Gene
Import
ance
Score"
278,"IN_LAMP5_RELN:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_LAMP5_RELN","Control",0.556564744013261,"Gene
Import
ance
Score"
279,"IN_LAMP5_RELN:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_LAMP5_RELN","AD",0.131599403457873,"Gene
Import
ance
Score"
280,"IN_LAMP5_RELN:TG:GAD1","AD_c15x","PLAQUE","IN_LAMP5_RELN","Control",0.0350300013326813,"Gene
Import
ance
Score"
281,"IN_LAMP5_RELN:TG:GAD1","AD_c15x","PLAQUE","IN_LAMP5_RELN","AD",0.0537699992294245,"Gene
Import
ance
Score"
282,"IN_LAMP5_RELN:TG:GAD2","AD_c15x","PLAQUE","IN_LAMP5_RELN","Control",0,"Gene
Import
ance
Score"
283,"IN_LAMP5_RELN:TG:GAD2","AD_c15x","PLAQUE","IN_LAMP5_RELN","AD",0.0686375515002293,"Gene
Import
ance
Score"
284,"IN_LAMP5_RELN:TG:SYNPR","AD_c15x","PLAQUE","IN_LAMP5_RELN","Control",0,"Gene
Import
ance
Score"
285,"IN_LAMP5_RELN:TG:SYNPR","AD_c15x","PLAQUE","IN_LAMP5_RELN","AD",0.193921953863713,"Gene
Import
ance
Score"
286,"EN_L3_5_IT_1:TF:ZMAT4","AD_c15x","PLAQUE","EN_L3_5_IT_1","Control",0.0412629979408354,"Gene
Import
ance
Score"
287,"EN_L3_5_IT_1:TF:ZMAT4","AD_c15x","PLAQUE","EN_L3_5_IT_1","AD",0.0922428988904231,"Gene
Import
ance
Score"
288,"IN_ADARB2:TF:DLX1","AD_c15x","PLAQUE","IN_ADARB2","Control",0.0188500062141446,"Gene
Import
ance
Score"
289,"IN_ADARB2:TF:DLX1","AD_c15x","PLAQUE","IN_ADARB2","AD",0.0525613033777174,"Gene
Import
ance
Score"
290,"IN_ADARB2:TF:TCF4","AD_c15x","PLAQUE","IN_ADARB2","Control",0.0224086010236273,"Gene
Import
ance
Score"
291,"IN_ADARB2:TF:TCF4","AD_c15x","PLAQUE","IN_ADARB2","AD",0.067597126216883,"Gene
Import
ance
Score"
292,"IN_ADARB2:TG:BTBD11","AD_c15x","PLAQUE","IN_ADARB2","Control",0.296044022902204,"Gene
Import
ance
Score"
293,"IN_ADARB2:TG:BTBD11","AD_c15x","PLAQUE","IN_ADARB2","AD",0.00762777156494686,"Gene
Import
ance
Score"
294,"IN_ADARB2:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_ADARB2","Control",0.00655994434496099,"Gene
Import
ance
Score"
295,"IN_ADARB2:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_ADARB2","AD",0.13320096000619,"Gene
Import
ance
Score"
296,"IN_ADARB2:TG:GAD1","AD_c15x","PLAQUE","IN_ADARB2","Control",0.015218156627291,"Gene
Import
ance
Score"
297,"IN_ADARB2:TG:GAD1","AD_c15x","PLAQUE","IN_ADARB2","AD",0.222830919753259,"Gene
Import
ance
Score"
298,"IN_ADARB2:TG:GAD2","AD_c15x","PLAQUE","IN_ADARB2","Control",0.0173388170270767,"Gene
Import
ance
Score"
299,"IN_ADARB2:TG:GAD2","AD_c15x","PLAQUE","IN_ADARB2","AD",0.143825941363521,"Gene
Import
ance
Score"
300,"IN_ADARB2:TG:SYNPR","AD_c15x","PLAQUE","IN_ADARB2","Control",0.0372785690867216,"Gene
Import
ance
Score"
301,"IN_ADARB2:TG:SYNPR","AD_c15x","PLAQUE","IN_ADARB2","AD",0.264620174892568,"Gene
Import
ance
Score"
302,"OPC:TF:SOX6","AD_c15x","PLAQUE","OPC","Control",0.0748847136686469,"Gene
Import
ance
Score"
303,"OPC:TF:SOX6","AD_c15x","PLAQUE","OPC","AD",0.0873766726501933,"Gene
Import
ance
Score"
304,"OPC:TF:ZEB1","AD_c15x","PLAQUE","OPC","Control",0.00350490624851322,"Gene
Import
ance
Score"
305,"OPC:TF:ZEB1","AD_c15x","PLAQUE","OPC","AD",0.137113537907337,"Gene
Import
ance
Score"
306,"OPC:TG:NXPH1","AD_c15x","PLAQUE","OPC","Control",0.068528587175613,"Gene
Import
ance
Score"
307,"OPC:TG:NXPH1","AD_c15x","PLAQUE","OPC","AD",0.101140000570486,"Gene
Import
ance
Score"
308,"OPC:TG:SOX6","AD_c15x","PLAQUE","OPC","Control",0.0583575652198178,"Gene
Import
ance
Score"
309,"OPC:TG:SOX6","AD_c15x","PLAQUE","OPC","AD",0.0226183965025381,"Gene
Import
ance
Score"
310,"EN_L3_5_IT_2:TF:ZMAT4","AD_c15x","PLAQUE","EN_L3_5_IT_2","Control",0.00556678980500609,"Gene
Import
ance
Score"
311,"EN_L3_5_IT_2:TF:ZMAT4","AD_c15x","PLAQUE","EN_L3_5_IT_2","AD",0.0953311789251974,"Gene
Import
ance
Score"
312,"Micro:TF:IRF8","AD_c15x","PLAQUE","Micro","Control",0.0964993438820561,"Gene
Import
ance
Score"
313,"Micro:TF:IRF8","AD_c15x","PLAQUE","Micro","AD",0.0989383176643402,"Gene
Import
ance
Score"
314,"Micro:TF:NFATC2","AD_c15x","PLAQUE","Micro","Control",0.09980616827183,"Gene
Import
ance
Score"
315,"Micro:TF:NFATC2","AD_c15x","PLAQUE","Micro","AD",0.0499108088416796,"Gene
Import
ance
Score"
316,"Micro:TF:REL","AD_c15x","PLAQUE","Micro","Control",0.0577393741536325,"Gene
Import
ance
Score"
317,"Micro:TF:REL","AD_c15x","PLAQUE","Micro","AD",0.111667909654688,"Gene
Import
ance
Score"
318,"Micro:TF:TAL1","AD_c15x","PLAQUE","Micro","Control",0.0202314872018057,"Gene
Import
ance
Score"
319,"Micro:TF:TAL1","AD_c15x","PLAQUE","Micro","AD",0.0975584111526435,"Gene
Import
ance
Score"
320,"Micro:TG:ADAM28","AD_c15x","PLAQUE","Micro","Control",0.0151619388089488,"Gene
Import
ance
Score"
321,"Micro:TG:ADAM28","AD_c15x","PLAQUE","Micro","AD",0.10636024508115,"Gene
Import
ance
Score"
322,"Micro:TG:BLNK","AD_c15x","PLAQUE","Micro","Control",0.062611218935537,"Gene
Import
ance
Score"
323,"Micro:TG:BLNK","AD_c15x","PLAQUE","Micro","AD",0.0913408428463279,"Gene
Import
ance
Score"
324,"Micro:TG:CSF1R","AD_c15x","PLAQUE","Micro","Control",0.00929292206551711,"Gene
Import
ance
Score"
325,"Micro:TG:CSF1R","AD_c15x","PLAQUE","Micro","AD",0.015736298287213,"Gene
Import
ance
Score"
326,"Micro:TG:DOCK8","AD_c15x","PLAQUE","Micro","Control",0.0698151128433568,"Gene
Import
ance
Score"
327,"Micro:TG:DOCK8","AD_c15x","PLAQUE","Micro","AD",0.175023919084835,"Gene
Import
ance
Score"
328,"Micro:TG:FLI1","AD_c15x","PLAQUE","Micro","Control",0.050778693771419,"Gene
Import
ance
Score"
329,"Micro:TG:FLI1","AD_c15x","PLAQUE","Micro","AD",0.0838817453056774,"Gene
Import
ance
Score"
330,"Micro:TG:IKZF1","AD_c15x","PLAQUE","Micro","Control",0.0643733756049747,"Gene
Import
ance
Score"
331,"Micro:TG:IKZF1","AD_c15x","PLAQUE","Micro","AD",0.009423416452877,"Gene
Import
ance
Score"
332,"Micro:TG:PALD1","AD_c15x","PLAQUE","Micro","Control",0.00857430598339999,"Gene
Import
ance
Score"
333,"Micro:TG:PALD1","AD_c15x","PLAQUE","Micro","AD",0.019958000933996,"Gene
Import
ance
Score"
334,"Micro:TG:PTPRC","AD_c15x","PLAQUE","Micro","Control",0,"Gene
Import
ance
Score"
335,"Micro:TG:PTPRC","AD_c15x","PLAQUE","Micro","AD",0.0859701549717617,"Gene
Import
ance
Score"
336,"Micro:TG:RUNX1","AD_c15x","PLAQUE","Micro","Control",0,"Gene
Import
ance
Score"
337,"Micro:TG:RUNX1","AD_c15x","PLAQUE","Micro","AD",0.167081748727179,"Gene
Import
ance
Score"
338,"Micro:TG:SYK","AD_c15x","PLAQUE","Micro","Control",0.0806297097419766,"Gene
Import
ance
Score"
339,"Micro:TG:SYK","AD_c15x","PLAQUE","Micro","AD",0.0642663839608636,"Gene
Import
ance
Score"
340,"IN_LAMP5_LHX6:TF:ARX","AD_c15x","PLAQUE","IN_LAMP5_LHX6","Control",0.055008917996167,"Gene
Import
ance
Score"
341,"IN_LAMP5_LHX6:TF:ARX","AD_c15x","PLAQUE","IN_LAMP5_LHX6","AD",0.0411056445810829,"Gene
Import
ance
Score"
342,"IN_LAMP5_LHX6:TF:LHX6","AD_c15x","PLAQUE","IN_LAMP5_LHX6","Control",0.0999726434918024,"Gene
Import
ance
Score"
343,"IN_LAMP5_LHX6:TF:LHX6","AD_c15x","PLAQUE","IN_LAMP5_LHX6","AD",0.00436952495441718,"Gene
Import
ance
Score"
344,"IN_LAMP5_LHX6:TF:TCF4","AD_c15x","PLAQUE","IN_LAMP5_LHX6","Control",0,"Gene
Import
ance
Score"
345,"IN_LAMP5_LHX6:TF:TCF4","AD_c15x","PLAQUE","IN_LAMP5_LHX6","AD",0.0143328525503141,"Gene
Import
ance
Score"
346,"IN_LAMP5_LHX6:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_LAMP5_LHX6","Control",0,"Gene
Import
ance
Score"
347,"IN_LAMP5_LHX6:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_LAMP5_LHX6","AD",0.0941472135184434,"Gene
Import
ance
Score"
348,"IN_LAMP5_LHX6:TG:GAD1","AD_c15x","PLAQUE","IN_LAMP5_LHX6","Control",0,"Gene
Import
ance
Score"
349,"IN_LAMP5_LHX6:TG:GAD1","AD_c15x","PLAQUE","IN_LAMP5_LHX6","AD",0.176687909647858,"Gene
Import
ance
Score"
350,"IN_LAMP5_LHX6:TG:GAD2","AD_c15x","PLAQUE","IN_LAMP5_LHX6","Control",0,"Gene
Import
ance
Score"
351,"IN_LAMP5_LHX6:TG:GAD2","AD_c15x","PLAQUE","IN_LAMP5_LHX6","AD",0.0542149056624243,"Gene
Import
ance
Score"
352,"IN_LAMP5_LHX6:TG:SYNPR","AD_c15x","PLAQUE","IN_LAMP5_LHX6","Control",0,"Gene
Import
ance
Score"
353,"IN_LAMP5_LHX6:TG:SYNPR","AD_c15x","PLAQUE","IN_LAMP5_LHX6","AD",0.152616344771985,"Gene
Import
ance
Score"
354,"IN_PVALB:TF:ARX","AD_c15x","PLAQUE","IN_PVALB","Control",0.0528686994504358,"Gene
Import
ance
Score"
355,"IN_PVALB:TF:ARX","AD_c15x","PLAQUE","IN_PVALB","AD",0.0187895637208465,"Gene
Import
ance
Score"
356,"IN_PVALB:TF:LHX6","AD_c15x","PLAQUE","IN_PVALB","Control",0.380916702691256,"Gene
Import
ance
Score"
357,"IN_PVALB:TF:LHX6","AD_c15x","PLAQUE","IN_PVALB","AD",0.126421711414256,"Gene
Import
ance
Score"
358,"IN_PVALB:TF:TCF4","AD_c15x","PLAQUE","IN_PVALB","Control",0.0588814207840677,"Gene
Import
ance
Score"
359,"IN_PVALB:TF:TCF4","AD_c15x","PLAQUE","IN_PVALB","AD",0.0131612219744992,"Gene
Import
ance
Score"
360,"IN_PVALB:TF:ZMAT4","AD_c15x","PLAQUE","IN_PVALB","Control",0.454841623820323,"Gene
Import
ance
Score"
361,"IN_PVALB:TF:ZMAT4","AD_c15x","PLAQUE","IN_PVALB","AD",0.137455692962017,"Gene
Import
ance
Score"
362,"IN_PVALB:TG:BTBD11","AD_c15x","PLAQUE","IN_PVALB","Control",0.0582204439000802,"Gene
Import
ance
Score"
363,"IN_PVALB:TG:BTBD11","AD_c15x","PLAQUE","IN_PVALB","AD",0.0908248930894431,"Gene
Import
ance
Score"
364,"IN_PVALB:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_PVALB","Control",0.456283962280893,"Gene
Import
ance
Score"
365,"IN_PVALB:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_PVALB","AD",0.0660755952407327,"Gene
Import
ance
Score"
366,"IN_PVALB:TG:GAD1","AD_c15x","PLAQUE","IN_PVALB","Control",0.0641695815609626,"Gene
Import
ance
Score"
367,"IN_PVALB:TG:GAD1","AD_c15x","PLAQUE","IN_PVALB","AD",0.105460547028347,"Gene
Import
ance
Score"
368,"IN_PVALB:TG:GAD2","AD_c15x","PLAQUE","IN_PVALB","Control",0.0619125491939138,"Gene
Import
ance
Score"
369,"IN_PVALB:TG:GAD2","AD_c15x","PLAQUE","IN_PVALB","AD",0.125819781775553,"Gene
Import
ance
Score"
370,"IN_PVALB:TG:LHX6","AD_c15x","PLAQUE","IN_PVALB","Control",0.080045606520237,"Gene
Import
ance
Score"
371,"IN_PVALB:TG:LHX6","AD_c15x","PLAQUE","IN_PVALB","AD",0.0634878955292271,"Gene
Import
ance
Score"
372,"IN_PVALB:TG:NXPH1","AD_c15x","PLAQUE","IN_PVALB","Control",0.0789482484394151,"Gene
Import
ance
Score"
373,"IN_PVALB:TG:NXPH1","AD_c15x","PLAQUE","IN_PVALB","AD",0.00876050987107222,"Gene
Import
ance
Score"
374,"IN_PVALB:TG:SYNPR","AD_c15x","PLAQUE","IN_PVALB","Control",0,"Gene
Import
ance
Score"
375,"IN_PVALB:TG:SYNPR","AD_c15x","PLAQUE","IN_PVALB","AD",0.00270842416253566,"Gene
Import
ance
Score"
376,"IN_SST:TF:ARX","AD_c15x","PLAQUE","IN_SST","Control",0.0444495244714391,"Gene
Import
ance
Score"
377,"IN_SST:TF:ARX","AD_c15x","PLAQUE","IN_SST","AD",0.0647298881790008,"Gene
Import
ance
Score"
378,"IN_SST:TF:DLX1","AD_c15x","PLAQUE","IN_SST","Control",0.0299243236534363,"Gene
Import
ance
Score"
379,"IN_SST:TF:DLX1","AD_c15x","PLAQUE","IN_SST","AD",0.0236141211540552,"Gene
Import
ance
Score"
380,"IN_SST:TF:LHX6","AD_c15x","PLAQUE","IN_SST","Control",0.0600743893607908,"Gene
Import
ance
Score"
381,"IN_SST:TF:LHX6","AD_c15x","PLAQUE","IN_SST","AD",0.0906271713499094,"Gene
Import
ance
Score"
382,"IN_SST:TF:TCF4","AD_c15x","PLAQUE","IN_SST","Control",0,"Gene
Import
ance
Score"
383,"IN_SST:TF:TCF4","AD_c15x","PLAQUE","IN_SST","AD",0.120419311919831,"Gene
Import
ance
Score"
384,"IN_SST:TG:BTBD11","AD_c15x","PLAQUE","IN_SST","Control",0,"Gene
Import
ance
Score"
385,"IN_SST:TG:BTBD11","AD_c15x","PLAQUE","IN_SST","AD",0.171061182530359,"Gene
Import
ance
Score"
386,"IN_SST:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_SST","Control",0.00288101206881136,"Gene
Import
ance
Score"
387,"IN_SST:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_SST","AD",0.11452200454271,"Gene
Import
ance
Score"
388,"IN_SST:TG:GAD1","AD_c15x","PLAQUE","IN_SST","Control",0.0739779634813787,"Gene
Import
ance
Score"
389,"IN_SST:TG:GAD1","AD_c15x","PLAQUE","IN_SST","AD",0.0401056941211296,"Gene
Import
ance
Score"
390,"IN_SST:TG:GAD2","AD_c15x","PLAQUE","IN_SST","Control",0,"Gene
Import
ance
Score"
391,"IN_SST:TG:GAD2","AD_c15x","PLAQUE","IN_SST","AD",0.128125546825845,"Gene
Import
ance
Score"
392,"IN_SST:TG:LHX6","AD_c15x","PLAQUE","IN_SST","Control",0.0795109244026543,"Gene
Import
ance
Score"
393,"IN_SST:TG:LHX6","AD_c15x","PLAQUE","IN_SST","AD",0.0264349754006118,"Gene
Import
ance
Score"
394,"IN_SST:TG:NXPH1","AD_c15x","PLAQUE","IN_SST","Control",0.0384229199106604,"Gene
Import
ance
Score"
395,"IN_SST:TG:NXPH1","AD_c15x","PLAQUE","IN_SST","AD",0.119954440096745,"Gene
Import
ance
Score"
396,"IN_SST:TG:SYNPR","AD_c15x","PLAQUE","IN_SST","Control",0.0873812947272339,"Gene
Import
ance
Score"
397,"IN_SST:TG:SYNPR","AD_c15x","PLAQUE","IN_SST","AD",0.0834456021322745,"Gene
Import
ance
Score"
398,"Immune:TF:RUNX3","AD_c15x","PLAQUE","Immune","Control",0,"Gene
Import
ance
Score"
399,"Immune:TF:RUNX3","AD_c15x","PLAQUE","Immune","AD",0.0729797096036324,"Gene
Import
ance
Score"
400,"Astro:TF:SOX5","AD_c15x","PLAQUE","Astro","Control",0.0988487603361825,"Gene
Import
ance
Score"
401,"Astro:TF:SOX5","AD_c15x","PLAQUE","Astro","AD",0.0760744084664147,"Gene
Import
ance
Score"
402,"Astro:TF:TCF7L1","AD_c15x","PLAQUE","Astro","Control",0.105964005647927,"Gene
Import
ance
Score"
403,"Astro:TF:TCF7L1","AD_c15x","PLAQUE","Astro","AD",0.0689524424279582,"Gene
Import
ance
Score"
404,"Astro:TF:TCF7L2","AD_c15x","PLAQUE","Astro","Control",0.0802114558882854,"Gene
Import
ance
Score"
405,"Astro:TF:TCF7L2","AD_c15x","PLAQUE","Astro","AD",0.0936578188697307,"Gene
Import
ance
Score"
406,"Endo:TF:GATA2","AD_c15x","PLAQUE","Endo","Control",0.0488563178357726,"Gene
Import
ance
Score"
407,"Endo:TF:GATA2","AD_c15x","PLAQUE","Endo","AD",0.11177987568088,"Gene
Import
ance
Score"
408,"Endo:TG:ATP10A","AD_c15x","PLAQUE","Endo","Control",0.0429754122096277,"Gene
Import
ance
Score"
409,"Endo:TG:ATP10A","AD_c15x","PLAQUE","Endo","AD",0.0104421368398171,"Gene
Import
ance
Score"
410,"Endo:TG:ERG","AD_c15x","PLAQUE","Endo","Control",0.0580068388928805,"Gene
Import
ance
Score"
411,"Endo:TG:ERG","AD_c15x","PLAQUE","Endo","AD",0.0325578168690887,"Gene
Import
ance
Score"
412,"Endo:TG:MECOM","AD_c15x","PLAQUE","Endo","Control",0.0879031938391435,"Gene
Import
ance
Score"
413,"Endo:TG:MECOM","AD_c15x","PLAQUE","Endo","AD",0.0619781907650583,"Gene
Import
ance
Score"
414,"VLMC:TG:EBF1","AD_c15x","PLAQUE","VLMC","Control",0.0147825330470759,"Gene
Import
ance
Score"
415,"VLMC:TG:EBF1","AD_c15x","PLAQUE","VLMC","AD",0.268064000544466,"Gene
Import
ance
Score"
416,"IN_VIP:TF:DLX1","AD_c15x","PLAQUE","IN_VIP","Control",0.119437287768444,"Gene
Import
ance
Score"
417,"IN_VIP:TF:DLX1","AD_c15x","PLAQUE","IN_VIP","AD",0.0133573270309363,"Gene
Import
ance
Score"
418,"IN_VIP:TF:TCF4","AD_c15x","PLAQUE","IN_VIP","Control",0.0621033839490684,"Gene
Import
ance
Score"
419,"IN_VIP:TF:TCF4","AD_c15x","PLAQUE","IN_VIP","AD",0.0996463986794011,"Gene
Import
ance
Score"
420,"IN_VIP:TF:ZMAT4","AD_c15x","PLAQUE","IN_VIP","Control",0.0215933713934331,"Gene
Import
ance
Score"
421,"IN_VIP:TF:ZMAT4","AD_c15x","PLAQUE","IN_VIP","AD",0.150992915352843,"Gene
Import
ance
Score"
422,"IN_VIP:TG:BTBD11","AD_c15x","PLAQUE","IN_VIP","Control",0.0159516497573156,"Gene
Import
ance
Score"
423,"IN_VIP:TG:BTBD11","AD_c15x","PLAQUE","IN_VIP","AD",0.0165028175328886,"Gene
Import
ance
Score"
424,"IN_VIP:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_VIP","Control",0.00415574028804009,"Gene
Import
ance
Score"
425,"IN_VIP:TG:DLX6-AS1","AD_c15x","PLAQUE","IN_VIP","AD",0.0264380901713836,"Gene
Import
ance
Score"
426,"IN_VIP:TG:GAD1","AD_c15x","PLAQUE","IN_VIP","Control",0.0422518939917156,"Gene
Import
ance
Score"
427,"IN_VIP:TG:GAD1","AD_c15x","PLAQUE","IN_VIP","AD",0.0411072198569246,"Gene
Import
ance
Score"
428,"IN_VIP:TG:GAD2","AD_c15x","PLAQUE","IN_VIP","Control",0.250881050512574,"Gene
Import
ance
Score"
429,"IN_VIP:TG:GAD2","AD_c15x","PLAQUE","IN_VIP","AD",0.036780659978502,"Gene
Import
ance
Score"
430,"IN_VIP:TG:SYNPR","AD_c15x","PLAQUE","IN_VIP","Control",0.0504722000951371,"Gene
Import
ance
Score"
431,"IN_VIP:TG:SYNPR","AD_c15x","PLAQUE","IN_VIP","AD",0.0542118355789292,"Gene
Import
ance
Score"
